session_id,label,task_token_id,previous,token,following,user_id,country,days,client,session,format,time,n_tokens
k2reLFoT06,0,4,est,un,enfant,vPVmAJUZ,GB,4.092,ios,practice,reverse_translate,16,5
SI/tBjF802,0,3,revoir,et,bonne,KPHN1r/s,AU,10.478,ios,practice,reverse_tap,9,5
yvJ5tgkG03,0,1,placeholder,Bonjour,et,LjmXOFkL,GB,4.53,ios,practice,reverse_translate,10,3
iriPCC2T01,0,3,es,mannequin,placeholder,n+PgzdX5,GB,6.71,android,practice,reverse_translate,9,3
m7qRMJk502,0,1,placeholder,L',placeholder,2ai/06hM,AU,3.04,ios,practice,reverse_translate,6,2
EbV/P3JY05,0,2,L,homme,placeholder,FboSTR1h,GB,0.012,android,practice,reverse_translate,10,2
D+FPrten01,0,1,placeholder,Merci,pour,EPxsAfD+,CA,5.962,ios,practice,reverse_tap,25,4
XV+3TyEZ08,1,5,placeholder,-,placeholder,Ov04vIT6,CA,8.092,web,practice,listen,9,6
pTAHcDX907,0,3,mange,de,bonnes,2Pq/5VBt,GB,20.768,ios,practice,listen,19,5
NWex3iAg03,0,3,manges,la,baguette,Tjw66jqv,GB,2.185,android,practice,reverse_translate,32,4
Xo0HQLuD01,0,2,Sel,et,poivre,ufYlYaO/,CA,9.022,web,practice,reverse_translate,26,3
h1G4ab+d02,0,1,placeholder,Je,suis,e2+N+vow,CA,9.515,ios,practice,listen,14,3
VD6DZlIy06,0,1,placeholder,Ils,mangent,+wdtATqR,CA,9.993,ios,practice,reverse_translate,14,4
7NgGBb8Q03,0,4,du,bœuf,placeholder,fr6UvdHU,CA,1.052,web,practice,listen,18,4
fVDWAH2u07,0,1,placeholder,Un,canard,KPHN1r/s,AU,8.034,ios,practice,reverse_tap,8,5
fIrSlFJP07,0,1,placeholder,Nous,sommes,6Iox8M7G,CA,2.086,ios,practice,reverse_tap,5,3
jg9aCMm605,1,3,va,bien,placeholder,FEgf4Gv8,GB,10.15,android,practice,reverse_tap,7,3
5a88Gv4d07,0,3,a,un,costume,nT3TyToQ,GB,11.436,ios,practice,listen,11,7
3+s9olQb05,1,1,placeholder,Ils,mangent,nT3TyToQ,GB,12.93,ios,practice,listen,32,4
yEHzAZRF03,0,1,placeholder,Les,jeunes,ufYlYaO/,CA,15.7,web,practice,reverse_translate,20,5
UbId8+Vx02,0,3,serpent,est,violet,6xoa3KDG,CA,7.004,ios,practice,reverse_tap,5,4
gI58YdGe05,0,5,une,pomme,placeholder,ebr1Fx5I,CA,3.81,android,practice,listen,9,5
aqflt2qL03,0,5,car,je,suis,CsditdrN,CA,16.71,web,practice,reverse_translate,14,8
9qtvJrY+06,1,2,Merci,et,au,fr6UvdHU,CA,1.081,web,practice,listen,2,4
Z+6IhUkZ06,0,2,Il,intéresse,les,eTUevpJv,GB,9.039,web,practice,listen,117,4
wKSXmkah02,0,1,placeholder,La,fille,yWyIHnfa,AU,1.085,ios,practice,reverse_translate,14,5
x2UIUVM702,0,2,Nos,légumes,sont,vddLVPIm,GB,6.137,ios,practice,reverse_tap,9,4
D+rWaiot06,0,4,est,rouge,placeholder,Tv0goh52,GB,0.722,ios,practice,reverse_translate,8,4
3PbPogUX05,0,1,placeholder,Salut,placeholder,1QNKoPhc,CA,3.458,web,practice,listen,2,1
RZJ88Wba02,1,1,placeholder,Les,chiennes,HI7m890h,GB,5.991,ios,practice,reverse_translate,10,2
rRodHFgf04,0,5,une,robe,placeholder,BfZAzBCr,GB,0.687,ios,practice,reverse_tap,7,5
VYzaZhbH02,0,4,une,vache,placeholder,fr6UvdHU,CA,1.029,web,practice,reverse_translate,19,4
t+65sj8K04,0,4,hommes,écrivent,des,2Pq/5VBt,GB,14.971,ios,practice,reverse_translate,24,6
0xOhzA+303,0,1,placeholder,Le,manteau,aj0jU5rP,GB,16.242,ios,practice,reverse_translate,13,4
HaPBfjb/02,0,1,placeholder,La,mouche,/TLPIa66,CA,12.994,web,practice,listen,5,2
WFvn2pgn01,0,1,placeholder,C',placeholder,FTje5Bhb,GB,6.533,ios,practice,reverse_tap,4,3
QTiaHXg/04,0,5,vas,tu,placeholder,HOGXKM4L,CA,10.137,ios,practice,reverse_tap,21,5
WdC9hSpL03,0,1,placeholder,Il,faut,fr6UvdHU,CA,3.125,web,practice,listen,9,3
vq/D2m3K04,0,1,placeholder,Il,est,nN9pY9QH,CA,0.013,android,practice,reverse_tap,6,3
toHHCnoy06,1,4,est,riche,placeholder,GEdyZS+r,GB,0.015,android,practice,reverse_translate,6,4
qc75leT609,0,1,placeholder,Il,est,9CPStnaz,AU,5.508,web,practice,reverse_translate,34,5
U9JDjdmh02,0,2,Il,est,calme,TjZUBTqf,AU,7.126,ios,practice,reverse_tap,12,3
kLyJjn6t04,0,1,placeholder,Nous,sommes,MchfXRuY,AU,2.351,ios,practice,reverse_translate,27,7
F7z1fXNI07,1,4,est,riche,placeholder,HOGXKM4L,CA,10.135,ios,practice,reverse_translate,13,4
iwoXeMNc04,0,1,placeholder,Les,jeunes,Dc0eIisl,AU,12.01,web,practice,reverse_translate,28,5
b2e7i71/08,0,2,Un,enfant,placeholder,GzCqsB8P,CA,2.209,web,practice,reverse_translate,7,2
XY/IxkWs01,0,1,placeholder,Le,poisson,n+PgzdX5,GB,5.799,android,practice,reverse_translate,15,4
Nnp+1xr/05,0,4,vos,lettres,placeholder,JfbIMdK1,CA,9.503,android,practice,reverse_translate,41,4
PAdAj3cX05,0,2,Je,mange,placeholder,W2X7cq6l,CA,6.023,ios,practice,reverse_translate,8,2
59hzucaw03,1,2,L,écharpe,placeholder,vddLVPIm,GB,5.822,ios,practice,listen,5,2
ZRF9PWiW02,0,6,mange,du,pain,+5fX8ua2,CA,1.913,android,practice,reverse_translate,28,7
HLydEeon01,0,2,Je,commande,placeholder,qR2Tn1bs,AU,11.218,android,practice,reverse_tap,3,2
SrAEwcHU04,0,2,Mes,robes,placeholder,+wdtATqR,CA,11.186,ios,practice,listen,7,2
F9zawEaP04,0,4,a,un,garçon,RLW17b5E,AU,10.9,ios,practice,reverse_tap,16,5
t6arCv8k02,0,2,Je,suis,petite,6xoa3KDG,CA,7.91,ios,practice,reverse_tap,2,3
w7Zf1BNo02,0,3,est,grand,placeholder,kdPKyczl,GB,13.124,android,practice,reverse_tap,2,3
2B54oHUf07,0,4,mange,une,tortue,CIoaxd3X,CA,6.506,android,practice,reverse_translate,11,5
Ah/8ulTU05,1,4,placeholder,l',placeholder,NFW2JtY+,GB,2.146,ios,practice,reverse_translate,22,9
bqeT3v1U04,0,1,placeholder,Salut,beauté,n+PgzdX5,GB,4.769,android,practice,reverse_tap,3,2
4FNeZCvF03,0,1,placeholder,Salut,placeholder,KbSmnBeq,CA,5.826,ios,practice,listen,3,1
b7g66DxT04,1,4,est,blanc,placeholder,o/A3qxsY,GB,17.963,web,practice,listen,5,4
yNk43sde02,1,3,placeholder,-,placeholder,1QNKoPhc,CA,5.982,web,practice,reverse_translate,9,5
wVEHc8FA01,0,1,placeholder,Le,chat,EcWtVgq7,GB,10.314,ios,practice,reverse_translate,8,4
PqanfsUP04,0,3,ou,chez,moi,P0lsX8gx,GB,4.078,android,practice,listen,12,7
ZQrK/fJw03,0,2,Il,est,huit,EPxsAfD+,CA,12.988,ios,practice,reverse_tap,23,6
nF/ijvXR05,1,4,sont,petites,placeholder,+wdtATqR,CA,6.896,ios,practice,reverse_translate,6,4
RwQ1knhv04,0,1,placeholder,Le,gâteau,aj0jU5rP,GB,3.772,ios,practice,reverse_translate,21,4
kiPObCLO02,0,3,lavent,des,légumes,2Pq/5VBt,GB,19.343,ios,practice,reverse_tap,15,4
7W0V/TRn06,1,3,sommes,une,femme,Q2AmECqA,GB,1.847,web,practice,reverse_translate,18,7
+95yafav02,0,3,mangeons,une,salade,6Iox8M7G,CA,2.019,web,practice,reverse_translate,9,4
XYgUk68D01,0,1,placeholder,La,fille,FTje5Bhb,GB,1.56,ios,practice,reverse_translate,20,5
wuJmV6m701,0,2,je,suis,un,eTBNG70M,CA,19.02,web,practice,reverse_translate,8,8
sQrs+DNz05,0,5,une,pomme,placeholder,6Iox8M7G,CA,8.154,web,practice,listen,101,5
8VCo94Uk05,0,5,un,animal,placeholder,klGS2CWu,CA,3.913,ios,practice,reverse_translate,13,5
dmuVzlPx01,0,3,suis,petite,placeholder,SQ8Kw6aG,CA,8.359,ios,practice,reverse_tap,3,3
iLlhfjnf02,1,1,placeholder,Ça,casse,vB+nZZXf,GB,7.539,ios,practice,reverse_translate,6,2
SgEXB2EM02,1,6,des,lettres,placeholder,DkC/prIA,CA,8.799,web,practice,reverse_translate,52,6
JdNVbEus06,1,2,Vous,voulez,apporter,EPxsAfD+,CA,16.954,ios,practice,reverse_tap,15,5
TS+g+ktH01,0,3,est,bête,placeholder,c3hoXbEY,GB,9.555,ios,practice,reverse_tap,3,3
yhMe3+v+03,1,1,placeholder,Ils,mangent,6t4ZmM0D,CA,10.332,android,practice,reverse_translate,15,4
UmlSnqY903,0,2,Le,vin,agit,rUv0IIYN,AU,18.038,ios,practice,reverse_tap,14,3
3aKa/LJ404,0,2,La,mouche,placeholder,LKo9j8Iu,CA,12.923,ios,practice,reverse_translate,7,2
nBB4Irq201,0,3,livre,est,petit,SmJ3JQha,CA,13.171,ios,practice,reverse_tap,9,4
ZoyDNOy702,0,2,Nous,allons,manger,+wdtATqR,CA,11.991,ios,practice,reverse_translate,18,3
Tpjm5TSF02,0,2,Il,y,a,MzD5ZCXA,CA,3.155,android,practice,reverse_translate,26,5
i9PiQB3b10,0,3,boivent,du,vin,RLW17b5E,AU,4.105,ios,practice,reverse_tap,15,4
vrAYaFsr03,0,1,placeholder,Sa,robe,3aBK0P1B,CA,2.131,web,practice,listen,4,4
DF++VYbr06,0,3,a,un,gant,fr6UvdHU,CA,2.022,web,practice,listen,14,5
x45LfGGg08,0,1,placeholder,Le,chien,fr6UvdHU,CA,3.841,web,practice,listen,3,4
125zia3l02,0,2,De,rien,placeholder,EcWtVgq7,GB,12.4,ios,practice,listen,4,2
OsNY+EpH01,1,3,il,te,plaît,NFW2JtY+,GB,2.112,ios,practice,reverse_translate,13,4
+/fTHDlI01,0,3,est,un,animal,CmTJozfq,CA,18.313,ios,practice,reverse_tap,61,4
mLNSqq5+06,0,1,placeholder,Il,mange,2Pq/5VBt,GB,14.997,ios,practice,reverse_tap,5,4
Mwql9N1r03,0,2,Je,lave,les,n+PgzdX5,GB,7.756,android,practice,listen,26,7
MpJ6XOGe02,1,2,Je,veux,un,kutd73Ob,AU,11.59,android,practice,reverse_translate,21,4
2x7tzxxc04,0,4,une,robe,rouge,FTje5Bhb,GB,0.817,ios,practice,reverse_translate,32,5
lTxJxbFH03,0,4,veux,plus,placeholder,c3hoXbEY,GB,9.567,ios,practice,reverse_tap,26,4
QPCiML3U02,0,1,placeholder,Nous,sommes,1lVkmvUf,AU,11.594,ios,practice,reverse_translate,6,3
+qpnZYui01,0,2,C,est,joli,vB+nZZXf,GB,12.767,ios,practice,reverse_tap,3,3
mq7XiKnF02,0,2,Il,est,dur,lgXcEcLg,GB,13.873,android,practice,reverse_tap,3,3
zqXuVX8n03,1,1,placeholder,La,soupe,r4vYj/1U,CA,9.94,web,practice,reverse_translate,8,4
RVBsqIlC01,0,2,Je,suis,rouge,WfjtrxmT,CA,9.064,ios,practice,reverse_tap,5,3
jtEoYGZ604,0,4,une,robe,placeholder,rkg+uaUQ,GB,1.538,ios,practice,reverse_tap,11,4
eO5fUJSO02,0,3,ours,est,orange,fr6UvdHU,CA,2.025,web,practice,reverse_translate,12,4
2XNkhLNZ08,0,3,baleine,est,un,QomjGk4Y,AU,8.812,web,practice,reverse_translate,14,5
SrAEwcHU06,0,5,vos,enfants,placeholder,+wdtATqR,CA,11.186,ios,practice,reverse_translate,15,5
8nhdlkYY02,0,2,Merci,et,à,CsditdrN,CA,12.152,web,practice,reverse_translate,24,4
lj+QNV8b03,0,4,une,orange,placeholder,RLW17b5E,AU,10.897,ios,practice,listen,29,4
Y13IV8Tu03,0,1,placeholder,La,femme,RLW17b5E,AU,9.028,ios,practice,listen,23,5
RKC0ew4g03,0,2,Ton,jean,est,eTUevpJv,GB,12.968,web,practice,listen,42,4
v3iQZXmW06,1,1,placeholder,Ces,garçons,KtxUcnNC,GB,20.014,web,practice,listen,2,5
b7mbnYm202,0,3,ceinture,est,noire,1lVkmvUf,AU,6.99,web,practice,listen,13,4
HxhaBbeR09,0,4,et,la,femme,HI7m890h,GB,11.157,ios,practice,reverse_translate,18,5
30l+os1j01,0,4,est,blanc,placeholder,Iak5jjD5,GB,14.108,ios,practice,reverse_translate,5,4
DlwPdS2806,0,1,placeholder,Les,garçons,Imww7CSG,GB,8.947,ios,practice,reverse_tap,9,5
1UIyQbVH01,0,1,placeholder,Il,est,K/voKOZ/,GB,6.937,android,practice,reverse_tap,8,3
uqw6BzBH01,0,1,placeholder,Merci,placeholder,4qF5AHWe,AU,1.045,android,practice,listen,5,1
+wZzRfQq03,1,1,placeholder,J',placeholder,4Oxfq4c1,GB,9.045,ios,practice,reverse_translate,30,5
rRq7Vbsh05,1,3,grandes,poches,placeholder,M1Oz89SV,CA,4.461,web,practice,reverse_translate,10,3
V9YtR0ag06,1,5,grandes,crêpes,placeholder,RLW17b5E,AU,9.012,ios,practice,reverse_tap,11,5
sJ3sNauV04,1,6,tu,aimes,le,Tjw66jqv,GB,5.934,android,practice,reverse_translate,25,8
MJhX+Ioe02,0,3,ours,est,orange,1QNKoPhc,CA,9.447,web,practice,reverse_translate,6,4
eiPopyX401,0,2,Les,chiens,sont,6Iox8M7G,CA,4.319,ios,practice,reverse_tap,12,4
5etYkcoJ05,0,1,placeholder,Elle,a,fr6UvdHU,CA,4.261,web,practice,reverse_translate,4,4
ic7LkK3g03,0,1,placeholder,Il,mange,8rkubuSo,CA,10.269,ios,practice,reverse_translate,30,4
FynBsPGY01,1,2,Un,dauphin,placeholder,Pq+caqrc,GB,5.116,ios,practice,reverse_translate,7,2
N9b2p/O+01,1,3,est,ma,fille,ywSvsXO1,GB,9.991,ios,practice,reverse_translate,14,4
YncRsn/P02,0,3,robes,sont,rouges,xq3GS7ZQ,CA,11.757,ios,practice,reverse_tap,17,4
zyJ9zI4w03,0,4,apporter,un,gâteau,lgXcEcLg,GB,13.81,android,practice,reverse_translate,29,5
E+Rna6PM01,0,4,les,grandes,crêpes,fr6UvdHU,CA,1.067,web,practice,reverse_translate,16,5
GfgPD6Wi03,0,4,mange,une,pomme,+5fX8ua2,CA,4.075,android,practice,reverse_translate,12,5
zyJ9zI4w05,0,3,placeholder,m',placeholder,lgXcEcLg,GB,13.81,android,practice,reverse_translate,44,6
Px+FX5gH01,0,1,placeholder,Vous,mangez,aj0jU5rP,GB,17.775,ios,practice,reverse_translate,9,4
spf2ICFz03,0,3,avons,un,chat,aj0jU5rP,GB,0.806,ios,practice,reverse_translate,27,4
B2joR4CU05,0,3,est,calme,placeholder,+XG8trcU,GB,17.236,ios,practice,reverse_tap,2,3
9Qdk5EDC02,0,1,placeholder,Des,lettres,DDhm1I5Q,GB,9.014,ios,practice,reverse_tap,20,3
lSyqlvFm02,0,1,placeholder,L',placeholder,EcWtVgq7,GB,7.62,ios,practice,listen,5,2
Fy2eo9LZ01,0,1,placeholder,Les,hommes,8rkubuSo,CA,0.093,ios,practice,reverse_tap,2,2
eea0VUK303,0,7,dix,huit,placeholder,lgXcEcLg,GB,9.983,android,practice,reverse_translate,14,7
sX9tGmfH08,0,2,Ce,garçon,lit,+wdtATqR,CA,11.997,ios,practice,listen,12,5
J2UTr92i04,0,5,robe,rouge,placeholder,HI7m890h,GB,6.018,ios,practice,reverse_translate,37,5
W5H/C4C007,0,4,un,livre,et,/pH2wa8f,GB,2.607,ios,practice,reverse_translate,24,7
H79nun6v01,0,1,placeholder,La,viande,6HhXgHvD,GB,3.283,ios,practice,listen,32,2
D+rWaiot08,1,2,Une,pomme,placeholder,Tv0goh52,GB,0.722,ios,practice,listen,42,2
CRuiNzUT04,0,2,Le,vin,agit,eTUevpJv,GB,14.145,web,practice,listen,15,3
wDtqr1UT01,1,1,placeholder,Sa,robe,DDhm1I5Q,GB,5.027,ios,practice,listen,16,2
6BUKQkVi01,0,1,placeholder,Non,placeholder,u3QaXTK0,CA,7.102,ios,practice,reverse_translate,2,1
iWJluMIp02,0,2,L,huile,placeholder,qtai1ZL7,AU,10.987,android,practice,reverse_tap,2,2
+TJN63uj01,1,1,placeholder,Notre,chapeau,0w7g6d8C,AU,9.476,android,practice,reverse_translate,9,2
/Wu6kJsp04,1,4,des,chemises,placeholder,1LwU/Esa,CA,9.156,web,practice,reverse_translate,18,4
tbQl0Gyl02,1,1,placeholder,Le,lait,oHtnRGfM,CA,4.803,android,practice,reverse_translate,9,4
L0r4UhzY01,0,2,Le,chat,placeholder,BZz0+WFq,GB,7.635,web,practice,reverse_translate,2,2
BK/mJAkS01,0,5,du,thé,placeholder,VX0YUFmy,GB,15.564,ios,practice,reverse_translate,25,5
wjxOWgrP02,0,2,Il,apprend,placeholder,b1x+XszV,CA,16.229,android,practice,reverse_tap,3,2
E+Rna6PM01,0,1,placeholder,Nous,mangeons,fr6UvdHU,CA,1.067,web,practice,reverse_translate,16,5
3YaZ8YDr02,1,2,Le,raisin,placeholder,fr6UvdHU,CA,3.148,web,practice,listen,14,2
DPd4/Ima10,0,3,chiens,mangent,du,fr6UvdHU,CA,1.881,web,practice,listen,21,5
hD24oyhi02,0,1,placeholder,Une,abeille,j3zDiMlg,CA,10.353,android,practice,reverse_tap,4,2
X3XD+zeP06,0,3,fille,a,une,eTUevpJv,GB,4.966,web,practice,listen,93,7
76HDilHS02,0,1,placeholder,Le,sac,Imww7CSG,GB,21.005,ios,practice,reverse_translate,11,4
VcmH8fWG02,0,2,Je,suis,un,Jp/j56+n,CA,6.536,android,practice,reverse_tap,4,4
JdNVbEus03,1,3,voulez,apporter,un,EPxsAfD+,CA,16.954,ios,practice,listen,1003,5
Ps/abcRH05,0,2,Il,mange,un,wwjj3TQT,CA,9.301,android,practice,reverse_translate,18,4
oHGLW6f606,0,4,la,fille,placeholder,8QLAyeKT,AU,3.317,ios,practice,reverse_tap,75,4
5IO04rCq07,0,3,ouvre,son,manteau,eTUevpJv,GB,10.005,web,practice,reverse_translate,54,4
T1jDLpYl03,1,4,est,un,animal,wwjj3TQT,CA,14.497,android,practice,reverse_translate,16,5
SwuJ7cQt04,0,7,pas,à,la,FKSjaL87,AU,14.968,android,practice,listen,41,12
D88ZG+bw02,1,2,Nous,mangeons,placeholder,SmJ3JQha,CA,18.754,ios,practice,reverse_translate,17,2
Vaiuxt4b02,0,1,placeholder,Le,garçon,n8kObVt2,GB,19.375,ios,practice,reverse_tap,2,2
XlR0EtE/03,0,2,Il,y,a,6t4ZmM0D,CA,4.185,android,practice,reverse_translate,7,5
q6VHYTQG05,0,5,bonne,nuit,placeholder,gHIWxacL,GB,5.007,android,practice,reverse_translate,11,5
j+vVp1Hi02,0,3,suis,un,lion,1QNKoPhc,CA,4.555,web,practice,reverse_translate,9,4
c7F25Nga10,1,4,la,nouvelle,veste,aj0jU5rP,GB,11.833,ios,practice,reverse_translate,14,5
pQvidADQ02,0,3,suis,petit,car,r4vYj/1U,CA,4.294,web,practice,reverse_translate,9,8
98HgvXzR03,0,1,placeholder,Il,parle,r4vYj/1U,CA,8.072,web,practice,listen,18,5
2XmOywT405,1,4,des,canards,placeholder,JYFs1NZA,CA,7.158,ios,practice,reverse_translate,6,4
lS1gDEZJ06,1,3,canard,noir,mange,RLW17b5E,AU,3.96,ios,practice,listen,46,6
9FvFFX3C01,0,3,aime,un,garçon,BxTBJZZp,AU,5.988,ios,practice,listen,18,4
aKY749tP03,0,2,Des,lettres,lesquelles,8rkubuSo,CA,11.089,ios,practice,reverse_tap,12,3
T5PJb4Dw09,0,4,vos,lettres,placeholder,fr6UvdHU,CA,3.013,web,practice,reverse_translate,13,4
1jv2Bxfb02,0,1,placeholder,Leurs,enfants,aj0jU5rP,GB,17.203,ios,practice,reverse_translate,7,2
H5XqF0cF03,1,2,Une,petite,chienne,aj0jU5rP,GB,10.845,ios,practice,reverse_translate,21,3
GhDKN7VN01,0,2,Ça,va,placeholder,x4NSypAu,CA,4.032,android,practice,listen,7,2
G9os88sF03,1,2,Vous,avez,un,NK6KAp7o,CA,5.913,ios,practice,reverse_translate,26,4
QdwV1t3q10,0,1,placeholder,La,femme,si/zsQbs,CA,0.712,ios,practice,listen,17,5
t7nZaRdk04,0,4,une,pomme,placeholder,aj0jU5rP,GB,1.047,ios,practice,reverse_translate,13,4
SchMPNhZ01,0,2,Merci,papa,merci,2Pq/5VBt,GB,11.432,ios,practice,listen,14,4
J9ZwPmnY01,0,2,Un,enfant,placeholder,CIoaxd3X,CA,0.66,android,practice,listen,20,2
KIsOf4SL07,0,1,placeholder,Nous,mangeons,+wdtATqR,CA,8.966,ios,practice,listen,22,9
V5Gn9QyM02,0,3,aime,un,garçon,Pq+caqrc,GB,2.439,ios,practice,listen,6,4
Qg73hAEi05,0,3,ours,est,orange,Yn+7VBPX,GB,12.506,web,practice,reverse_translate,20,4
C2yWQrQb04,0,1,placeholder,Ma,robe,ufYlYaO/,CA,15.708,web,practice,listen,10,2
xxkiZWcy04,0,3,fourmi,rouge,et,M1Oz89SV,CA,8.43,web,practice,reverse_translate,14,7
dIsaYvr+07,0,1,placeholder,Nous,avons,KPHN1r/s,AU,3.048,ios,practice,reverse_tap,9,4
6t3qBc+906,0,2,Tu,as,des,+5fX8ua2,CA,2.013,android,practice,listen,26,5
rnKChA4N07,0,3,manges,une,orange,JYFs1NZA,CA,2.72,ios,practice,reverse_translate,17,4
Z5Wbe9nf02,0,1,placeholder,Merci,placeholder,aGjN3Ho/,GB,13.259,android,practice,listen,4,1
iDR0x+MR02,0,2,Je,suis,comme,klGS2CWu,CA,7.518,ios,practice,listen,7,4
lSHilPVi06,0,1,placeholder,Merci,et,Naq0lFJM,GB,8.207,ios,practice,reverse_tap,7,4
+bIwq9Fl04,1,4,suis,je,placeholder,ZY1jfklj,CA,12.606,web,practice,reverse_translate,39,4
A4c+tRFL02,0,1,placeholder,Le,chien,u3QaXTK0,CA,5.346,ios,practice,reverse_translate,12,4
FjP8G4/L02,0,2,J,aime,un,1IjLkE2N,GB,7.384,ios,practice,listen,21,4
+wZzRfQq08,0,5,des,robes,placeholder,4Oxfq4c1,GB,9.045,ios,practice,reverse_translate,17,5
LiG/qAd+01,0,4,est,chaud,placeholder,1lVkmvUf,AU,5.869,ios,practice,listen,14,4
EsOow5cy07,0,4,est,chaude,placeholder,fr6UvdHU,CA,4.305,web,practice,reverse_translate,6,4
icmQ2Unj01,0,3,t,aime,placeholder,GEdyZS+r,GB,18.209,android,practice,reverse_tap,3,3
pC87PbI+03,0,2,Il,ouvre,un,EPxsAfD+,CA,13.747,ios,practice,reverse_tap,2,4
k+DOkxJT02,0,2,Vos,enfants,placeholder,6HhXgHvD,GB,3.002,ios,practice,reverse_translate,9,2
0qTdQ1GZ01,1,3,suis,jeune,placeholder,9CPStnaz,AU,4.461,web,practice,reverse_translate,14,3
s2uufDCO06,0,4,mange,une,pomme,pkNOPOlH,GB,3.148,ios,practice,reverse_translate,18,5
qX6VrP2S02,0,2,L,homme,placeholder,FEgf4Gv8,GB,0.019,web,practice,reverse_translate,8,2
+P2pWh4h01,0,1,placeholder,Le,sac,klGS2CWu,CA,8.491,ios,practice,reverse_translate,12,4
OZ88WGgr03,0,5,un,livre,placeholder,klGS2CWu,CA,3.47,ios,practice,reverse_translate,23,5
KgLeATsE02,0,2,Ça,casse,placeholder,+t+Ip+5W,GB,9.992,android,practice,reverse_translate,13,2
BMXdL5b503,0,2,Nous,non,plus,lgXcEcLg,GB,16.734,android,practice,reverse_translate,27,3
jGMCG/LZ04,0,2,Nous,mangeons,une,RLW17b5E,AU,2.349,ios,practice,reverse_tap,11,4
zMTM2v3w01,0,3,mange,des,pâtes,FEgf4Gv8,GB,17.217,android,practice,listen,15,4
6t3qBc+905,0,3,femme,mange,des,+5fX8ua2,CA,2.013,android,practice,reverse_translate,19,5
m/FghPku04,1,3,est,leur,enfant,KbSmnBeq,CA,11.684,web,practice,reverse_translate,9,4
W5tFkIBb03,0,1,placeholder,Génial,placeholder,c3hoXbEY,GB,8.261,ios,practice,listen,5,1
IocVLtCL09,0,2,Le,chat,placeholder,FEgf4Gv8,GB,0.987,web,practice,reverse_translate,3,2
AFSfRYq801,0,1,placeholder,Le,bonbon,IBQO/fmU,CA,6.37,web,practice,reverse_translate,12,4
TYTrd7DU02,0,1,placeholder,Le,raisin,DDhm1I5Q,GB,4.157,ios,practice,reverse_tap,4,2
Jn2mIuvV08,1,3,placeholder,-,placeholder,o/A3qxsY,GB,14.896,web,practice,reverse_translate,6,4
mErHETPn01,0,2,Un,garçon,placeholder,BfZAzBCr,GB,0.068,ios,practice,listen,15,2
AUjkQoKw01,0,2,Le,chat,placeholder,vtQRvkDc,GB,2.618,ios,practice,reverse_translate,11,2
V2eKWP0605,0,1,placeholder,Les,ours,qtai1ZL7,AU,15.132,android,practice,reverse_tap,20,5
t7nZaRdk09,0,4,est,rouge,placeholder,aj0jU5rP,GB,1.047,ios,practice,reverse_translate,10,4
Ao0F2Pka01,0,5,nous,parlons,placeholder,qtai1ZL7,AU,16.964,android,practice,reverse_tap,11,5
5Hu+rgkM05,0,1,placeholder,Au,revoir,fr6UvdHU,CA,2.994,web,practice,reverse_translate,7,5
I6jFH8V/05,0,1,placeholder,Elle,peut,EPxsAfD+,CA,19.22,ios,practice,listen,17,4
T5RRPpQd03,0,1,placeholder,La,confiture,VSJs0MBg,CA,4.959,ios,practice,reverse_translate,6,2
s6lMTY/E02,0,3,alcool,est,mauvais,ywSvsXO1,GB,9.826,ios,practice,reverse_translate,34,4
36RFvW2107,0,1,placeholder,La,vache,fr6UvdHU,CA,1.076,web,practice,reverse_translate,11,3
DPU1tELO01,1,3,ont,quatorze,chiens,EcWtVgq7,GB,16.3,ios,practice,reverse_translate,25,4
sMCGZlQ504,0,4,ça,va,placeholder,kdPKyczl,GB,7.05,android,practice,reverse_translate,7,4
1xgDysPG06,0,3,veux,un,citron,BZz0+WFq,GB,15.982,web,practice,reverse_translate,17,7
pZYAlRlb04,0,1,placeholder,Le,chien,fr6UvdHU,CA,2.028,web,practice,reverse_translate,8,4
3rQ+V5uu03,0,1,placeholder,Un,papillon,SmJ3JQha,CA,9.081,ios,practice,reverse_tap,3,2
kLyJjn6t03,0,1,placeholder,Vous,mangez,MchfXRuY,AU,2.351,ios,practice,listen,9,2
P+7ypYCg02,1,1,placeholder,Bonsoir,placeholder,1lVkmvUf,AU,10.045,ios,practice,listen,3,1
yipT5uWm02,0,3,mangeons,les,grandes,1QNKoPhc,CA,5.008,web,practice,reverse_translate,31,5
DvNAGCXR04,0,2,L,enfant,est,FpCvUOun,GB,2.003,ios,practice,reverse_tap,14,5
qfMYS3Ky01,1,3,enfants,mangent,des,n8kObVt2,GB,17.418,ios,practice,listen,22,5
hCg/djF706,0,5,la,lettre,sont,EcWtVgq7,GB,1.448,ios,practice,listen,50,7
fdzd4HEY05,0,4,du,lait,placeholder,JQEeCBSU,CA,13.302,ios,practice,reverse_translate,15,4
WQ3cwuOo03,1,2,Bonjour,comment,ça,p60B04tM,GB,6.248,ios,practice,reverse_translate,8,4
VvqfCQaX04,0,1,placeholder,À,demain,nl3zUIfm,CA,6.943,web,practice,reverse_translate,4,2
jFZCwD/502,1,2,Ils,mangent,placeholder,MchfXRuY,AU,11.037,ios,practice,reverse_translate,14,2
xwEGg0ki01,0,1,placeholder,Une,abeille,oNZHRDSq,GB,9.549,android,practice,reverse_translate,19,2
